"","PMID","title","author_list","citation","journal","year","DOI","position","author_name","lead_or_other"
"4102",29529132,"The Contributions of Fiber Atrophy, Fiber Loss, In Situ Specific Force, and Voluntary Activation to Weakness in Sarcopenia","McPhee JS, Cameron J, Maden-Wilkinson T, Piasecki M, Yap MH, Jones DA, Degens H.","J Gerontol A Biol Sci Med Sci. 2018 Sep 11;73(10):1287-1294. doi: 10.1093/gerona/gly040.","J Gerontol A Biol Sci Med Sci",2018,"10.1093/gerona/gly040","position_7","Degens H","other"
"4103",26713864,"Physical Fatigue, Fitness, and Muscle Function in Patients With Antineutrophil Cytoplasmic Antibody-Associated Vasculitis","McClean A, Morgan MD, Basu N, Bosch JA, Nightingale P, Jones D, Harper L.","Arthritis Care Res (Hoboken). 2016 Sep;68(9):1332-9. doi: 10.1002/acr.22827. Epub 2016 Jul 27.","Arthritis Care Res (Hoboken)",2016,"10.1002/acr.22827","position_7","Harper L","other"
"4104",20167672,"Central and peripheral contributions to neuromuscular fatigue induced by a 24-h treadmill run","Martin V, Kerhervé H, Messonnier LA, Banfi JC, Geyssant A, Bonnefoy R, Féasson L, Millet GY.","J Appl Physiol (1985). 2010 May;108(5):1224-33. doi: 10.1152/japplphysiol.01202.2009. Epub 2010 Feb 18.","J Appl Physiol (1985)",2010,"10.1152/japplphysiol.01202.2009","position_7","Féasson L","other"
"4105",34559731,"Evidence That Neuromuscular Fatigue Is Not a Dogma in Patients with Parkinson's Disease","Martignon C, Laginestra FG, Giuriato G, Pedrinolla A, Barbi C, Di Vico IA, Tinazzi M, Schena F, Venturelli M.","Med Sci Sports Exerc. 2021 Sep 17. doi: 10.1249/MSS.0000000000002791. Online ahead of print.","Med Sci Sports Exerc",2021,"10.1249/MSS.0000000000002791","position_7","Tinazzi M","other"
"4106",33595917,"The key role of physical activity against the neuromuscular deterioration in patients with Parkinson's disease","Martignon C, Ruzzante F, Giuriato G, Laginestra FG, Pedrinolla A, Di Vico IA, Saggin P, Stefanelli D, Tinazzi M, Schena F, Venturelli M.","Acta Physiol (Oxf). 2021 Apr;231(4):e13630. doi: 10.1111/apha.13630. Epub 2021 Mar 1.","Acta Physiol (Oxf)",2021,"10.1111/apha.13630","position_7","Saggin P","other"
"4107",26990615,"Validity of the twitch interpolation technique for the assessment of quadriceps neuromuscular asymmetries","Maffiuletti NA, Barbero M, Cescon C, Clijsen R, Beretta-Piccoli M, Schneebeli A, Preiss S, Togninalli D.","J Electromyogr Kinesiol. 2016 Jun;28:31-6. doi: 10.1016/j.jelekin.2016.03.002. Epub 2016 Mar 9.","J Electromyogr Kinesiol",2016,"10.1016/j.jelekin.2016.03.002","position_7","Preiss S","other"
"4108",33426809,"The time course of neuromuscular impairment during short-term disuse in young women","MacLennan RJ, Ogilvie D, McDorman J, Vargas E, Grusky AR, Kim Y, Garcia JM, Stock MS.","Physiol Rep. 2021 Jan;9(1):e14677. doi: 10.14814/phy2.14677.","Physiol Rep",2021,"10.14814/phy2.14677","position_7","Garcia JM","other"
"4109",30218848,"Whole body vibration of different frequencies inhibits H-reflex but does not affect voluntary activation","Laudani L, Mira J, Carlucci F, Orlando G, Menotti F, Sacchetti M, Giombini A, Pigozzi F, Macaluso A.","Hum Mov Sci. 2018 Dec;62:34-40. doi: 10.1016/j.humov.2018.09.002. Epub 2018 Sep 13.","Hum Mov Sci",2018,"10.1016/j.humov.2018.09.002","position_7","Giombini A","other"
"4110",30927631,"Revisiting the effect of manipulating lumbar stability with load magnitudes and positions: The effect of sex on trunk muscle activation","Larivière C, Shahvarpour A, Gravel C, Gauvin M, Jean AM, Viau A, Mecheri H.","J Electromyogr Kinesiol. 2019 Jun;46:55-62. doi: 10.1016/j.jelekin.2019.03.001. Epub 2019 Mar 5.","J Electromyogr Kinesiol",2019,"10.1016/j.jelekin.2019.03.001","position_7","Mecheri H","other"
"4111",28704882,"Neuromuscular Adaptations to Combined Strength and Endurance Training: Order and Time-of-Day","Küüsmaa-Schildt M, Eklund D, Avela J, Rytkönen T, Newton R, Izquierdo M, Häkkinen K.","Int J Sports Med. 2017 Sep;38(9):707-716. doi: 10.1055/s-0043-101376. Epub 2017 Jul 13.","Int J Sports Med",2017,"10.1055/s-0043-101376","position_7","Häkkinen K","other"
"4112",28861038,"Alleviation of Motor Impairments in Patients with Cerebral Palsy: Acute Effects of Whole-body Vibration on Stretch Reflex Response, Voluntary Muscle Activation and Mobility","Krause A, Schönau E, Gollhofer A, Duran I, Ferrari-Malik A, Freyler K, Ritzmann R.","Front Neurol. 2017 Aug 16;8:416. doi: 10.3389/fneur.2017.00416. eCollection 2017.","Front Neurol",2017,"10.3389/fneur.2017.00416","position_7","Ritzmann R","other"
"4113",24799686,"Voluntary activation of the sympathetic nervous system and attenuation of the innate immune response in humans","Kox M, van Eijk LT, Zwaag J, van den Wildenberg J, Sweep FC, van der Hoeven JG, Pickkers P.","Proc Natl Acad Sci U S A. 2014 May 20;111(20):7379-84. doi: 10.1073/pnas.1322174111. Epub 2014 May 5.","Proc Natl Acad Sci U S A",2014,"10.1073/pnas.1322174111","position_7","Pickkers P","other"
"4114",33873151,"The Relationship Between Neuromuscular Function and the W' in Elite Cyclists","Kordi M, Parker Simpson L, Thomas K, Goodall S, Maden-Wilkinson T, Menzies C, Howatson G.","Int J Sports Physiol Perform. 2021 Apr 19:1-7. doi: 10.1123/ijspp.2020-0861. Online ahead of print.","Int J Sports Physiol Perform",2021,"10.1123/ijspp.2020-0861","position_7","Howatson G","other"
"4115",27032806,"Effect of muscle length on voluntary activation of the plantar flexors in boys and men","Kluka V, Martin V, Vicencio SG, Giustiniani M, Morel C, Morio C, Coudeyre E, Ratel S.","Eur J Appl Physiol. 2016 May;116(5):1043-51. doi: 10.1007/s00421-016-3362-6. Epub 2016 Mar 31.","Eur J Appl Physiol",2016,"10.1007/s00421-016-3362-6","position_7","Coudeyre E","other"
"4116",25083726,"Effect of muscle length on voluntary activation level in children and adults","Kluka V, Martin V, Vicencio SG, Jegu AG, Cardenoux C, Morio C, Coudeyre E, Ratel S.","Med Sci Sports Exerc. 2015 Apr;47(4):718-24. doi: 10.1249/MSS.0000000000000463.","Med Sci Sports Exerc",2015,"10.1249/MSS.0000000000000463","position_7","Coudeyre E","other"
"4117",24391800,"Myoelectrical manifestation of fatigue less prominent in patients with cancer related fatigue","Kisiel-Sajewicz K, Siemionow V, Seyidova-Khoshknabi D, Davis MP, Wyant A, Ranganathan VK, Walsh D, Yan JH, Hou J, Yue GH.","PLoS One. 2013 Dec 31;8(12):e83636. doi: 10.1371/journal.pone.0083636. eCollection 2013.","PLoS One",2013,"10.1371/journal.pone.0083636","position_7","Walsh D","other"
"4118",28989278,"Whole-body electromyostimulation and protein supplementation favorably affect sarcopenic obesity in community-dwelling older men at risk: the randomized controlled FranSO study","Kemmler W, Weissenfels A, Teschler M, Willert S, Bebenek M, Shojaa M, Kohl M, Freiberger E, Sieber C, von Stengel S.","Clin Interv Aging. 2017 Sep 21;12:1503-1513. doi: 10.2147/CIA.S137987. eCollection 2017.","Clin Interv Aging",2017,"10.2147/CIA.S137987","position_7","Kohl M","other"
"4119",31887249,"Beta(2) -adrenergic agonist clenbuterol increases energy expenditure and fat oxidation, and induces mTOR phosphorylation in skeletal muscle of young healthy men","Jessen S, Solheim SA, Jacobson GA, Eibye K, Bangsbo J, Nordsborg NB, Hostrup M.","Drug Test Anal. 2020 May;12(5):610-618. doi: 10.1002/dta.2755. Epub 2020 Jan 19.","Drug Test Anal",2020,"10.1002/dta.2755","position_7","Hostrup M","other"
"4120",28611677,"Greater Neural Adaptations following High- vs. Low-Load Resistance Training","Jenkins NDM, Miramonti AA, Hill EC, Smith CM, Cochrane-Snyman KC, Housh TJ, Cramer JT.","Front Physiol. 2017 May 29;8:331. doi: 10.3389/fphys.2017.00331. eCollection 2017.","Front Physiol",2017,"10.3389/fphys.2017.00331","position_7","Cramer JT","other"
"4121",26848545,"Neuromuscular Adaptations After 2 and 4 Weeks of 80% Versus 30% 1 Repetition Maximum Resistance Training to Failure","Jenkins ND, Housh TJ, Buckner SL, Bergstrom HC, Cochrane KC, Hill EC, Smith CM, Schmidt RJ, Johnson GO, Cramer JT.","J Strength Cond Res. 2016 Aug;30(8):2174-85. doi: 10.1519/JSC.0000000000001308.","J Strength Cond Res",2016,"10.1519/JSC.0000000000001308","position_7","Smith CM","other"
"4122",16344848,"Lower extremity skeletal muscle function in persons with incomplete spinal cord injury","Jayaraman A, Gregory CM, Bowden M, Stevens JE, Shah P, Behrman AL, Vandenborne K.","Spinal Cord. 2006 Nov;44(11):680-7. doi: 10.1038/sj.sc.3101892. Epub 2005 Dec 13.","Spinal Cord",2006,"10.1038/sj.sc.3101892","position_7","Vandenborne K","other"
"4123",18581666,"Locomotor training and muscle function after incomplete spinal cord injury: case series","Jayaraman A, Shah P, Gregory C, Bowden M, Stevens J, Bishop M, Walter G, Behrman A, Vandenborne K.","J Spinal Cord Med. 2008;31(2):185-93. doi: 10.1080/10790268.2008.11760710.","J Spinal Cord Med",2008,"10.1080/10790268.2008.11760710","position_7","Walter G","other"
"4124",27776001,"Central Factors Contribute to Knee Extensor Strength Loss after 2000-m Rowing in Elite Male and Female Rowers","Husmann F, Gube M, Felser S, Weippert M, Mau-Moeller A, Bruhn S, Behrens M.","Med Sci Sports Exerc. 2017 Mar;49(3):440-449. doi: 10.1249/MSS.0000000000001133.","Med Sci Sports Exerc",2017,"10.1249/MSS.0000000000001133","position_7","Behrens M","other"
"4125",31513446,"Pharmacological attenuation of group III/IV muscle afferents improves endurance performance when oxygen delivery to locomotor muscles is preserved","Hureau TJ, Weavil JC, Thurston TS, Wan HY, Gifford JR, Jessop JE, Buys MJ, Richardson RS, Amann M.","J Appl Physiol (1985). 2019 Nov 1;127(5):1257-1266. doi: 10.1152/japplphysiol.00490.2019. Epub 2019 Sep 12.","J Appl Physiol (1985)",2019,"10.1152/japplphysiol.00490.2019","position_7","Buys MJ","other"
"4126",18355344,"Intrinsic muscle strength and voluntary activation of both lower limbs and functional performance after stroke","Horstman AM, Beltman MJ, Gerrits KH, Koppe P, Janssen TW, Elich P, de Haan A.","Clin Physiol Funct Imaging. 2008 Jul;28(4):251-61. doi: 10.1111/j.1475-097X.2008.00802.x. Epub 2008 Jul 1.","Clin Physiol Funct Imaging",2008,"10.1111/j.1475-097X.2008.00802.x","position_7","de Haan A","other"
"4127",32636011,"Carbon dioxide hydrate as a recovery tool after fatigue of the plantar flexors","Hirata K, Tanimoto H, Sato S, Hirata N, Imaizumi N, Sugihara Y, Murakami H, Akagi R.","J Biomech. 2020 Jul 17;108:109900. doi: 10.1016/j.jbiomech.2020.109900. Epub 2020 Jun 21.","J Biomech",2020,"10.1016/j.jbiomech.2020.109900","position_7","Murakami H","other"
"4128",33125854,"Power loss is attenuated following a second bout of high-intensity eccentric contractions due to the repeated bout effect's protection of rate of torque and velocity development","Hinks A, Hess A, Debenham MIB, Chen J, Mazara N, Inkol KA, Cervone DT, Spriet LL, Dalton BH, Power GA.","Appl Physiol Nutr Metab. 2021 May;46(5):461-472. doi: 10.1139/apnm-2020-0641. Epub 2020 Oct 30.","Appl Physiol Nutr Metab",2021,"10.1139/apnm-2020-0641","position_7","Cervone DT","other"
"4129",21878708,"Percent voluntary inactivation and peak force predictions with the interpolated twitch technique in individuals with high ability of voluntary activation","Herda TJ, Walter AA, Costa PB, Ryan ED, Hoge KM, Stout JR, Cramer JT.","Physiol Meas. 2011 Oct;32(10):1591-603. doi: 10.1088/0967-3334/32/10/007. Epub 2011 Aug 30.","Physiol Meas",2011,"10.1088/0967-3334/32/10/007","position_7","Cramer JT","other"
"4130",21061774,"Acute effects of passive stretching and vibration on the electromechanical delay and musculotendinous stiffness of the plantar flexors","Herda TJ, Ryan ED, Costa PB, Walter AA, Hoge KM, Uribe BP, McLagan JR, Stout JR, Cramer JT.","Electromyogr Clin Neurophysiol. 2010 Sep-Oct;50(6):277-88.","Electromyogr Clin Neurophysiol",2010,NA,"position_7","McLagan JR","other"
"4131",18627561,"Acute effects of passive stretching vs vibration on the neuromuscular function of the plantar flexors","Herda TJ, Ryan ED, Smith AE, Walter AA, Bemben MG, Stout JR, Cramer JT.","Scand J Med Sci Sports. 2009 Oct;19(5):703-13. doi: 10.1111/j.1600-0838.2008.00787.x. Epub 2008 Jul 9.","Scand J Med Sci Sports",2009,"10.1111/j.1600-0838.2008.00787.x","position_7","Cramer JT","other"
"4132",26836470,"Corticospinal excitability is associated with hypocapnia but not changes in cerebral blood flow","Hartley GL, Watson CL, Ainslie PN, Tokuno CD, Greenway MJ, Gabriel DA, O'Leary DD, Cheung SS.","J Physiol. 2016 Jun 15;594(12):3423-37. doi: 10.1113/JP271914. Epub 2016 Feb 24.","J Physiol",2016,"10.1113/JP271914","position_7","O'Leary DD","other"
"4133",27434085,"Persistent Muscle Inhibition after Anterior Cruciate Ligament Reconstruction: Role of Reflex Excitability","Harkey MS, Luc-Harkey BA, Lepley AS, Grindstaff TL, Gribble P, Blackburn JT, Spang JT, Pietrosimone B.","Med Sci Sports Exerc. 2016 Dec;48(12):2370-2377. doi: 10.1249/MSS.0000000000001046.","Med Sci Sports Exerc",2016,"10.1249/MSS.0000000000001046","position_7","Spang JT","other"
"4134",22927995,"Effects of extreme-duration heavy load carriage on neuromuscular function and locomotion: a military-based study","Grenier JG, Millet GY, Peyrot N, Samozino P, Oullion R, Messonnier L, Morin JB.","PLoS One. 2012;7(8):e43586. doi: 10.1371/journal.pone.0043586. Epub 2012 Aug 22.","PLoS One",2012,"10.1371/journal.pone.0043586","position_7","Morin JB","other"
"4135",27981782,"Neuromuscular changes and the rapid adaptation following a bout of damaging eccentric exercise","Goodall S, Thomas K, Barwood M, Keane K, Gonzalez JT, St Clair Gibson A, Howatson G.","Acta Physiol (Oxf). 2017 Aug;220(4):486-500. doi: 10.1111/apha.12844. Epub 2017 Jan 5.","Acta Physiol (Oxf)",2017,"10.1111/apha.12844","position_7","Howatson G","other"
"4136",33306589,"Resistance Training to Failure vs. Not to Failure: Acute and Delayed Markers of Mechanical, Neuromuscular, and Biochemical Fatigue","González-Hernández JM, García-Ramos A, Colomer-Poveda D, Tvarijonaviciute A, Cerón J, Jiménez-Reyes P, Márquez G.","J Strength Cond Res. 2021 Apr 1;35(4):886-893. doi: 10.1519/JSC.0000000000003921.","J Strength Cond Res",2021,"10.1519/JSC.0000000000003921","position_7","Márquez G","other"
"4137",30016189,"Larger strength losses and muscle activation deficits in plantar flexors induced by backward downhill in reference to distance-matched forward uphill treadmill walk","Girard O, Banzet S, Koulmann N, Chennaoui M, Drogou C, Chalabi H, Racinais S.","Eur J Sport Sci. 2018 Nov;18(10):1346-1356. doi: 10.1080/17461391.2018.1497091. Epub 2018 Jul 17.","Eur J Sport Sci",2018,"10.1080/17461391.2018.1497091","position_7","Racinais S","other"
"4138",34032904,"Comparisons of muscle strength, size, and voluntary activation in pre- and post-pubescent males and females","Gillen ZM, Housh TJ, Schmidt RJ, Herda TJ, De Ayala RJ, Shoemaker ME, Cramer JT.","Eur J Appl Physiol. 2021 Sep;121(9):2487-2497. doi: 10.1007/s00421-021-04717-1. Epub 2021 May 25.","Eur J Appl Physiol",2021,"10.1007/s00421-021-04717-1","position_7","Cramer JT","other"
"4139",27031830,"Effect of the Fatigue Induced by a 110-km Ultramarathon on Tibial Impact Acceleration and Lower Leg Kinematics","Giandolini M, Gimenez P, Temesi J, Arnal PJ, Martin V, Rupp T, Morin JB, Samozino P, Millet GY.","PLoS One. 2016 Mar 31;11(3):e0151687. doi: 10.1371/journal.pone.0151687. eCollection 2016.","PLoS One",2016,"10.1371/journal.pone.0151687","position_7","Morin JB","other"
"4140",26285605,"The bigger, the stronger? Insights from muscle architecture and nervous characteristics in obese adolescent girls","Garcia-Vicencio S, Coudeyre E, Kluka V, Cardenoux C, Jegu AG, Fourot AV, Ratel S, Martin V.","Int J Obes (Lond). 2016 Feb;40(2):245-51. doi: 10.1038/ijo.2015.158. Epub 2015 Aug 19.","Int J Obes (Lond)",2016,"10.1038/ijo.2015.158","position_7","Ratel S","other"
"4141",30319437,"A Moderate Supplementation of Native Whey Protein Promotes Better Muscle Training and Recovery Adaptations Than Standard Whey Protein - A 12-Week Electrical Stimulation and Plyometrics Training Study","Garcia-Vicencio S, Ratel S, Gryson C, Masgrau A, Piponnier E, Brasy J, Ruyet PL, Bucas M, Barachon N, Visseaux V, Connan Y, Montel F, Lahaye C, Boirie Y, Martin V.","Front Physiol. 2018 Sep 19;9:1312. doi: 10.3389/fphys.2018.01312. eCollection 2018.","Front Physiol",2018,"10.3389/fphys.2018.01312","position_7","Ruyet PL","other"
"4142",26205982,"Obesity-related differences in neuromuscular fatigue in adolescent girls","Garcia-Vicencio S, Martin V, Kluka V, Cardenoux C, Jegu AG, Fourot AV, Coudeyre E, Ratel S.","Eur J Appl Physiol. 2015 Nov;115(11):2421-32. doi: 10.1007/s00421-015-3222-9. Epub 2015 Jul 24.","Eur J Appl Physiol",2015,"10.1007/s00421-015-3222-9","position_7","Coudeyre E","other"
"4143",34027727,"Comparison Between Isometric and Concentric Motor Fatigability in Persons With Multiple Sclerosis and Healthy Controls - exploring central and peripheral contributions of motor fatigability","Gaemelke T, Riemenschneider M, Dalgas U, Kjølhede T, Rasmussen C, Stenager E, Overgaard K, Hvid LG.","Neurorehabil Neural Repair. 2021 Jul;35(7):644-653. doi: 10.1177/15459683211017502. Epub 2021 May 22.","Neurorehabil Neural Repair",2021,"10.1177/15459683211017502","position_7","Overgaard K","other"
"4144",22182851,"Neurophysiological evaluation of segmental motor neuron function of the thoracic cord in chronic SCI","Frostell A, Mattsson P, Persson JK, Hedman B, Nordblom J, Lindenryd A, Trok K, Brundin L, Svensson M.","Spinal Cord. 2012 Apr;50(4):315-9. doi: 10.1038/sc.2011.155. Epub 2011 Dec 20.","Spinal Cord",2012,"10.1038/sc.2011.155","position_7","Trok K","other"
"4145",25215511,"Time course of central and peripheral alterations after isometric neuromuscular electrical stimulation-induced muscle damage","Fouré A, Nosaka K, Wegrzyk J, Duhamel G, Le Troter A, Boudinet H, Mattei JP, Vilmen C, Jubeau M, Bendahan D, Gondin J.","PLoS One. 2014 Sep 12;9(9):e107298. doi: 10.1371/journal.pone.0107298. eCollection 2014.","PLoS One",2014,"10.1371/journal.pone.0107298","position_7","Mattei JP","other"
